user,sku,category,query,click_time,query_time
0162172bd03ba0f78f4d884476be334897ad3740,2977637,abcat0701002,NBA 2k12,25:38.5,25:13.4
0162b9bcb7e3a806ed8686fef5129a6f7498f993,2670133,abcat0701002,Modern warfare 3,09:09.1,09:00.6
01632b337ee9f46592d5f28f9e8aae01a2607316,2633103,abcat0701002,rocksmith,50:19.9,49:14.7
01645488a4917c7bbe0cee8a1c7c274252c68fd2,2107458,abcat0701002,Battlefield,10:06.6,08:53.3
0164a364bf4354ca215e76ec903a775d7d0fe9b2,2633103,abcat0701002,Rocksmith,08:43.7,08:28.6
0164a364bf4354ca215e76ec903a775d7d0fe9b2,2633149,abcat0701002,Rocksmith,11:29.0,08:28.6
01663eb18f2a420e0c9282f6ee41f6166a688b00,2095189,abcat0701002,skyrim,00:46.1,00:37.5
0168b6100f533bf3eaba925d07650d84505511cf,3447104,abcat0701002,Oblivion,28:06.9,28:00.6
016b3e00b7a7869bbc33712fe24127f71e3da5a5,1182175,abcat0701002,Battlefield bad company 2,06:24.5,05:57.4
016beb2f278cd8a5b6f462485d279e2b33422ed7,3559578,abcat0701002,Red dead redemption,54:20.2,51:09.6
016d52f919ceaa148fa5e6eec821006e8dcd89ac,2467183,abcat0701002,Gears of war 3,56:59.8,56:15.8
016d52f919ceaa148fa5e6eec821006e8dcd89ac,2856517,abcat0701002,Gears of war 3,57:44.1,56:15.8
016dd5da0006ea9e496d82fd976829c2a1f93ce8,3455398,abcat0701002,FallSale_Accessories_20110930,46:49.0,43:57.2
016f68e8a5e216beb996dfe4090507bf8bd423e0,9854804,abcat0701002,Gears of war 3,33:13.1,32:21.6
016f90b0909b8fe45f5970870053e87d86ed6de3,2467129,abcat0701002,Gears of war,45:29.9,44:43.1
016f90b0909b8fe45f5970870053e87d86ed6de3,2953607,abcat0701002,Gears of war,45:51.4,44:43.1
016fa712d8016b6b36622fcfa96b1947f96f4a57,2670133,abcat0701002,Ps3 modem,45:01.7,40:44.5
0171954c099be1968ca9af662a339177e43d8e68,2525293,abcat0701002,Xbox 360 games,05:01.6,02:10.0
0171d8b69a9eaf59e2bf0e146588bd0ced5d194e,9854804,abcat0701002,gears of war 3,28:12.5,27:18.7
017265524c5a71ec3e7e7aef5447b3c13b2c5ebc,1515341,abcat0701002,zumba,52:05.5,49:51.4
0173a2b578982abec822bbb70d75aebb78099531,2856544,abcat0701002,Halo 4,11:15.5,11:04.0
0173c889347a014945d38b3e052d0e116f500d88,3046603,abcat0701002,Batman,29:46.0,26:49.5
01756d6d8209b948c0c6ae0b804a69790b03efb9,9854804,abcat0701002,Gears of war 3,26:21.0,26:11.2
01761c1dd7a430e4636a8d110543c9a674b794a7,1032361,abcat0701002,need for speed,52:09.6,51:14.5
0179098ea74816eaca1f7860fed48d26e0c86846,2633158,abcat0701002,street fighter,09:35.1,08:52.6
017b405d652a80e257e8bdd08a45cb7c60287ec9,9854804,abcat0701002,20110801_GOW3,30:57.3,30:36.1
017e052c2a1edda5862c6e4db4ae5042abf071f5,9902347,abcat0701002,Black ops bundle,10:28.2,10:15.9
01808d502f28d8ff5b135f57acb2e3411b04a1dd,1032361,abcat0701002,Xbox 360,27:58.3,26:45.3
01831b3f1012a44185144ebaa542aa1cd8edac33,2802508,abcat0701002,just dance 3,55:57.7,55:02.8
01835c98c0c591c7eff6203817db0d06e93f3b99,9984142,abcat0701002,assassins creed brother hood,23:28.5,22:41.6
01844f218f9dad252c22ce6f17c205a7415de722,1092494,abcat0701002,driver,44:54.5,44:34.4
018665bb6a6c7d8b3e30e3ed973877c16dad51d2,2704058,abcat0701002,FIFA 12,18:38.3,17:52.0
0186f4b181fcba7a4972a9b645fb97906a2219e6,2107458,abcat0701002,Battlefield 3,10:21.7,10:03.3
018e4e1ab90fa706c70ec585f48c27a25f5765ef,2953607,abcat0701002,forza 4,21:26.1,16:34.3
018ff91e92d4145de88c4554278866d439d8396c,9936089,abcat0701002,OnlineMidnightSale_HomeTheater_20110825,34:53.1,31:14.8
0190ea03d3e8236273549cdff3cd95851768f02b,2078113,abcat0701002,Forza 4,29:24.8,28:59.3
0192726f960700b03b2a549d3c4373d2cc4cc87c,3046603,abcat0701002,batman arkham city,14:58.3,14:37.8
0192726f960700b03b2a549d3c4373d2cc4cc87c,3046603,abcat0701002,batman arkham city,12:16.0,11:24.5
019391b5ea4854351423daf83a91ee88c5f6992b,1228939,abcat0701002,rage,05:10.8,04:57.4
0193f43811abcba258cf580bc7ec965064c57c7b,1953203,abcat0701002,Xbox NASCAR,05:10.3,04:58.6
0195f80c8942c91518963a64f1e2b2bdb2fa1008,2670133,abcat0701002,Modern Warfare 3,48:30.2,47:34.5
0195f80c8942c91518963a64f1e2b2bdb2fa1008,2833095,abcat0701002,Sonic Generatons,49:44.8,49:34.0
019cc0d04986ffd5a654879636e57cd816d9bbc8,9276473,abcat0701002,Modern warfare 2,27:09.3,26:48.8
019cc0d04986ffd5a654879636e57cd816d9bbc8,2670133,abcat0701002,Call of duty,47:12.7,46:57.9
019fe3a8db9b9d9d634028eccc0d16cc7068eb92,2541184,abcat0701002,Dead island,07:13.1,06:46.3
01a416d6a36cd54ab754a3b079133d4536cdca62,2977637,abcat0701002,x-box 360,29:57.1,29:56.8
01a4d7de5b8899b8cb4488438bbf66b7cfe99db2,2945052,abcat0701002,call of duty,23:15.3,22:50.4
01a61919302f18a8a5a2c58b96f1256fc5d9c3e1,9713872,abcat0701002,Halo,05:10.0,04:38.9
01a797d0f85cc85258672ef86340f609053c1fc3,2953607,abcat0701002,Forza 4,40:57.0,40:49.4
01a85c6fe19e4d634347f7fe46430b8ea169807e,2107458,abcat0701002,battlefield,36:46.2,36:35.3
01aa9a6f8a7cf2d8400986f6e2cf1321275192fb,9854804,abcat0701002,Gears of war 3,22:12.3,22:06.4
01ac69d8c46222585c489e9a66c317ed084c7401,2704058,abcat0701002,FIFA 12 xbox,34:06.5,33:49.4
01b1306953fa075b168c880fdd3722aeff0b76b5,2541184,abcat0701002,Dead island,13:40.6,13:20.6
01b1306953fa075b168c880fdd3722aeff0b76b5,2467129,abcat0701002,Gears war 3,20:40.8,17:38.0
01b4a53b5dbd97633b37cbc14a3d7c74dd2d516c,2842639,abcat0701002,rise of nightmares,27:29.3,26:56.6
01b4a53b5dbd97633b37cbc14a3d7c74dd2d516c,2633103,abcat0701002,rocksmith,58:06.5,57:17.4
01b4dd206e19c4f789bccb0f0256589d989056af,9854804,abcat0701002,Gears of war 3,23:25.3,23:14.7
01b5bfb35bf891434811fda9ced82dc514d1029c,9843708,abcat0701002,Lego Harry potter,04:32.5,03:17.2
01b738fe0ff2dfee29f59b9ebd7bf09fa2f1c4e0,2945052,abcat0701002,Call of duty,13:14.0,12:52.3
01b7425e5c0512521292de2697d26d51a628b662,2628429,abcat0701002,child of eden,01:41.1,01:31.0
01b9375ead0b668e6b79e221592c91a11b0e287e,2945052,abcat0701002,modern warfare 3 hardened,51:07.5,50:42.3
01ba80e47a63ba1257bbd46debf887b5bdbd51c0,2704058,abcat0701002,fifa 12,08:13.8,06:51.0
01bc0a7360aaddc08aad6b585d9ab6b80882d9c1,2897116,abcat0701002,Kinect,20:19.9,19:50.7
01bd26c1273024779a131edb539706b29f36a59a,2541184,abcat0701002,Dead island,10:39.0,10:30.4
01bd8e0aa569fb4fb1df82c030a1bf6720d48b70,9663261,abcat0701002,Mass effect,39:57.1,39:00.0
01bd8e0aa569fb4fb1df82c030a1bf6720d48b70,8649714,abcat0701002,Mass effect,43:55.5,39:00.0
01c12a4d0c6b492d236f0f587da06952f5dffb87,8770868,abcat0701002,Call of duty,03:10.5,02:38.9
01c27b9db0286d96611b0a90df954238e0fb3f07,9791614,abcat0701002,Madden,25:08.7,24:51.8
01c5c53b9fe0c703a7512e335ce497e1a7988d80,2173065,abcat0701002,Batman,31:08.8,31:01.1
01c635b6d91575331b2546b34a897a4b3548fa17,2107458,abcat0701002,battlefield,18:12.2,17:38.8
01c81f2524535e523da1021202ccddc63c883784,2467129,abcat0701002,gears of war 3,03:12.2,00:59.6
01c81f2524535e523da1021202ccddc63c883784,2467183,abcat0701002,gears of war 3,04:02.6,00:59.6
01c99e339c7aa01ec7042ca21e702b0bd0dbc19c,2541184,abcat0701002,Dead island,18:48.5,18:36.3
01c9f4fa518e608c58950756a7664337f783df2b,9854804,abcat0701002,Gears of war,26:19.5,26:02.5
01ca0300cf4a833d2dca25afdbefa03991c1540c,9715591,abcat0701002,Tron,07:41.4,07:05.9
01cb879df3bf9517a5ebdde05823cf27d8835c80,2173065,abcat0701002,Batman Arjun city,17:32.2,17:16.1
01cc336e48e59eedbd240ef224d3ebac66832345,2541184,abcat0701002,Dead island,09:41.1,09:27.5
01cc5f4573d108ae89e98b56e8862919c52c811f,2541184,abcat0701002,Dead island,16:17.7,16:04.4
01cd96d64311b7e76ccfa21bf5499b6656a66c09,3559578,abcat0701002,Rage,35:28.5,32:26.1
01ce4ca645af320b6fd28e3f898c6c9235321e57,2856465,abcat0701002,madden 12,17:05.2,16:22.2
01d093cc8b8e6f1a18fcb21a474cbe42db028c23,2173065,abcat0701002,Batman arkham city,27:28.5,27:11.2
01d149ec3f9faa3e981e54a0c68ff9d3d3822c36,1066551,abcat0701002,Smackdown 2012,55:14.2,54:43.4
01d1ef6b4d9095074624ba810109c12d4da89266,9854804,abcat0701002,Gears of war 3,30:28.3,30:22.2
01d29f8ddfec961b9f4d58205a2bd074094cd60e,2670133,abcat0701002,Mw3,39:10.1,38:56.0
01d2cfbe84ed281b2d37f76fdd9693e1554cf828,2670133,abcat0701002,Mw3,23:25.6,23:18.3
01d51b99391963a2b0eaa0d8f374c3209b4bd8b1,2078113,abcat0701002,x-box 360,49:22.7,48:59.7
01d56a6ef0338275e02a472e92f63308acdfc83e,2945052,abcat0701002,mw3 hardend,06:10.5,05:46.1
01d753787e35f7bd50491ee7aa540388bc9adca2,2107458,abcat0701002,mw3,37:42.1,35:52.3
01d773510f490fc481b017fa18872ac220ba9e94,9254111,abcat0701002,halo 3,21:17.3,21:11.9
01db91ac5a26e97c5662bc6c392dad676cc2dc91,2078113,abcat0701002,forza,47:35.3,47:18.7
01dca9bbea83bf8d4ead88275ad198db8d58a9c5,2807036,abcat0701002,NHL 12,01:47.9,01:41.1
01df422619be5ed7b13662467e126e73a219067c,2202037,abcat0701002,deus ex,22:57.8,22:24.8
01e338d1c65974171406fdcc15ec26edb93b9d30,3455398,abcat0701002,xbox 360 elite,21:04.7,20:47.1
01e46b912ad46c8f93c82fd0fca555990e81f948,2670133,abcat0701002,modern warfare 3,43:21.3,43:13.7
01e580e81b445d3824656bf90628c500d11d26ff,2945052,abcat0701002,mw3 hardened,06:06.0,05:48.9
01e7695e57d5a88fb7f5576c6b70af3bfa586f44,2977637,abcat0701002,2k12,58:02.0,57:48.2
01e7951266d887230c15c93ca9c37a0f4e412efd,2107458,abcat0701002,battlefield,37:09.5,36:59.4
01e7951266d887230c15c93ca9c37a0f4e412efd,2953607,abcat0701002,battlefield,37:25.5,36:59.4
01eb6fa376a6700f088adac4350e097012b1abb5,2977637,abcat0701002,NBA 2k12,26:09.8,25:39.0
01f0d3479e90f5e8dd11a802e99929936d687b28,2107458,abcat0701002,battlefield 3,01:29.2,01:03.2
01f286ddafe4c5c5430ca317b62fa0bcd8b4fae0,2107458,abcat0701002,Battlefield. 3,18:44.2,16:40.6
01f29ca9ee8f5e4eb6cec93a99577f4bf2005f89,3455185,abcat0701002,cabelas,20:01.4,18:24.3
01f6107130aa201453d8b57b5e5cec73c868089b,2375195,abcat0701002,20110701_RZGC,32:42.9,31:16.1
01f657c91c5c55588a209fcd37cad5d685a80090,9854668,abcat0701002,9854668,46:06.9,45:57.6
01f79c1189a79c3df4c33595e9ce1435bc70ebc7,2856544,abcat0701002,halo 4,34:26.9,34:18.5
01fbc1ce826af23074712d60321c25e7a096938d,2541184,abcat0701002,Dead island,00:40.7,57:36.1
01fbf100b4ed813299e1e9fc46fd16f32e551321,2758085,abcat0701002,Dark souls,31:25.8,31:09.3
01fc51a59b5ac365f556235c5143fa1e2195df2a,2467129,abcat0701002,Gears of war 3 limited edition,51:59.3,51:44.8
01fcd21d8b77696843aea9dcdbf23ab3f0449e72,9902347,abcat0701002,Video games players,31:32.5,30:44.7
020135f8e9ed5b575534267d7d09257a48051c28,1067848,abcat0701002,homefront,19:38.2,19:13.0
0201a3bfa2dbaa17d7fd2121005303274cc27209,9854804,abcat0701002,power up heros,04:18.5,02:13.9
0201a3bfa2dbaa17d7fd2121005303274cc27209,2758085,abcat0701002,power up heros,06:44.0,02:13.9
0204abdc7aace5644339f5f17aed0927ccb48ccc,3447104,abcat0701002,oblivion,39:26.9,38:57.5
0206ed3b6f9faa2e2c7b9fb583932f00b409569b,2945052,abcat0701002,Mw3 hardened,34:01.7,33:49.8
02073cda6f62cb26cf598ad02e5ccef11acae64f,2340293,abcat0701002,X box games,18:56.7,17:08.7
0207534a9c639a8307a590ab3c09ffd21a7c8a10,9254111,abcat0701002,Macboook air,31:41.6,29:55.4
0207534a9c639a8307a590ab3c09ffd21a7c8a10,2670133,abcat0701002,Gears of war,27:13.3,26:29.2
0207534a9c639a8307a590ab3c09ffd21a7c8a10,2856517,abcat0701002,Gears of war,27:14.4,26:29.2
0207534a9c639a8307a590ab3c09ffd21a7c8a10,2078113,abcat0701002,Forza,07:27.9,07:06.0
020c5104f80fbe1199e319bdf4af84d718f60bd8,2078113,abcat0701002,Forza 4,30:06.3,29:52.4
020f976e1218bbe39691c6df011cf8299c66fd76,1808056,abcat0701002,Mlb 2k11,23:20.1,21:35.5
020fa25371121b53973b58b9c779b800c8bfb91a,3046603,abcat0701002,batman arkham city,05:53.6,03:31.9
021412d2aa5ee5b4cc32ebb2d5ea188e630a351d,2078113,abcat0701002,xbox360,34:11.2,33:54.7
021782b609b266259b0882a65f3fe86084d9b096,9854804,abcat0701002,gears of war 3,09:23.7,09:10.9
0217e735faa3981522cc5ae4c95f0afb247a8141,2670133,abcat0701002,Call of duty mw3,09:41.6,09:36.4
021b604f9ca719269e02257b8fe791ed4634c25a,2541184,abcat0701002,dead island,06:21.7,06:10.1
021badf1a27d8d5f9234d388c0ad3ab74ea8f9c3,2977637,abcat0701002,nba 2k12,51:45.3,51:31.2
02227777685e4705a2f3481f260c0abe2049a85a,2173065,abcat0701002,Batman,04:32.3,04:21.1
022285b26cd487fc88715aea9aa465334c2c6466,2897116,abcat0701002,Dance central,20:59.0,20:07.9
022587a9d8bd447182ecaf80008959ce8326ef64,2977637,abcat0701002,NBA 2k12,36:59.8,33:22.8
02283134eba4b94e61e73a5a6aa7c1ecd8fd9014,2107458,abcat0701002,psp gears of war 3,07:14.3,06:49.9
022856bfe9c1bee0d8928c579970018468a4488d,2467183,abcat0701002,gears of war,37:48.1,36:19.1
02293bd95968300fe14c6d15f15606921fa23f45,3046603,abcat0701002,Arkham city,13:29.0,12:45.3
022a136dfdb7e418b6f1c31afe9ef070e7d13918,2173065,abcat0701002,Batman,51:10.8,50:54.1
022af4c0eef3531d8d428e74b57734bfd4db9947,3001046,abcat0701002,Saints row 3,44:31.1,44:06.5
022b20b0d09a09ada3bf1ad0af5021a14142e66d,1092494,abcat0701002,driver,26:26.9,26:12.2
02301d83dbcc7662fd9f5562f9f54b1de4457c49,2541184,abcat0701002,dead island,16:59.0,16:49.6
0231cb84a506db3fa6e45bcfc49c3b902668f8f6,2146641,abcat0701002,Portal 2,12:44.4,12:12.2
0231ec64f4fa2f63fe4398c8fa7b514f53d4cf0d,2670133,abcat0701002,Video game recorder,08:02.8,06:14.8
0233989dfd3acc5461296c182f786b8caff4a6c0,1004622,abcat0701002,Sniper,11:41.1,11:30.7
02387974728896956d6da756be874287dba7471d,2953607,abcat0701002,Forza,01:13.0,59:46.3
0238b2db7c130a2581d260657186cc0419d1c7d1,9854804,abcat0701002,gears of war 3,53:10.8,52:30.1
0238e775bcb376f8af708567ac18ff5736b130dd,2953607,abcat0701002,forza 4,50:53.7,50:40.5
02391fd21fa4de9a1b3f22ca61d0dd4f0fd39667,2953607,abcat0701002,Forza,12:42.7,11:29.3
02392ed1a27a001056db38687abb659767e6eac2,2173065,abcat0701002,Batman arkham,21:04.5,20:59.6
0239dfa2c82e449ee75c8aa9ae0c68d5a09eaa50,2670133,abcat0701002,Ps3 games,57:39.4,56:37.0
023a95684035269a70a24a7937fddc303f4d3054,2173065,abcat0701002,batman arkham,59:17.8,58:54.6
023afd5da94974081f5b4f8581ec6cd07be7e453,9854668,abcat0701002,Halo reach legendary edition,52:24.3,52:04.1
023e2668a00cfa6c21f555ed3a2558b58fdf318f,2248278,abcat0701002,Transformers 3,21:10.0,19:10.6
023f0d09bdb1f73b8c4284678feafd1c04444e02,2945052,abcat0701002,Hardened edition,18:19.9,18:07.8
02402f2a7890f89829cb36c880d9e6e28c97bf2d,2945052,abcat0701002,mw3,32:01.7,27:42.0
024344e214e44d06ecf6f3f8d38ea110f4e81be4,9701377,abcat0701002,fallout las vegas,07:04.7,06:13.1
0243dbce430ccfd87dcd0644c8bd5a08bf23bc6b,2977637,abcat0701002,Nba2k12,34:36.4,34:28.1
02453bfa85d9801579f37d9f9987c9a1dc1a6719,2467129,abcat0701002,gears of war 3,12:15.9,11:42.7
02472afdfeabedccff17c7ea2d1fa99fc600765e,2375195,abcat0701002,Madden 12,20:15.3,19:56.5
02475403d9de916258242da24b90d1d339855084,2807036,abcat0701002,NHL 12,00:59.8,00:44.7
024841820af402f98616224e1c2273a3ce3f9a20,3447104,abcat0701002,elder scrolls,28:35.0,28:23.9
02490ec133f190abc4ddc3551b9e685fb8e0051b,2897055,abcat0701002,Kinect sports,08:45.1,08:25.6
02490ec133f190abc4ddc3551b9e685fb8e0051b,2758085,abcat0701002,Dark souls,38:46.8,38:00.1
02490ec133f190abc4ddc3551b9e685fb8e0051b,2889044,abcat0701002,Dark souls,39:03.0,38:00.1
0249636fa480a0957b434670fa54bdeb912b28ac,2107458,abcat0701002,battlefield 3,51:06.3,50:57.4
0249636fa480a0957b434670fa54bdeb912b28ac,3046603,abcat0701002,battlefield 3,53:32.7,50:57.4
024a50a4d4fab85b25b34d63b96ace8484f39dc1,1580049,abcat0701002,Dance central,52:10.1,51:57.0
024a605bd293702d77b6dbbfc1a11d7d8f78df45,1431386,abcat0701002,Borderlands,48:55.2,48:01.2
024b23296a2770cf1b952b6ab723980298b4e66e,2078113,abcat0701002,astro gaming,14:40.0,12:45.5
024ed0667d39193ca032483078de69b5856c54a0,9854668,abcat0701002,xbox,09:40.0,06:24.4
024f3817dcdfa6ad3165c384ae447768328bade9,2628429,abcat0701002,Child of eden,39:44.9,39:17.4
02580ed85e4d5e3d1060d5dd67913a5df6aa5c66,2541184,abcat0701002,Dead island,19:30.4,19:22.4
025c9d8be1545166a037c5afb01fe3b4e969e675,2945052,abcat0701002,Modern warfare 3,33:49.0,32:59.5
025d200b0155fae25920278b202bce9a2659f7c0,2330703,abcat0701002,saints row 3,06:52.0,06:10.7
0266828664f4ad1d19271e7a261ffa095eb750f1,2953607,abcat0701002,Forza 4,18:34.5,16:55.7
02681408915d0967bd4e7781cf34cf90b8e8a720,3552327,abcat0701002,Dragon ball,59:35.8,59:02.2
026818325341f2294a4d17a44282f11e17b9b31f,2212043,abcat0701002,Spyro,01:08.0,56:17.2
026c83b8febeb68f4a9ea78a60a27d5e3e493c73,2319319,abcat0701002,Dungeon seige,11:36.7,11:11.5
026e2f8c2294ed7549d82996d0637225e4c8aac8,2670133,abcat0701002,Mw3,18:07.2,17:31.4
026f7276bd4f739cfeaa77da48d82a000de5cf28,2977637,abcat0701002,2k12,28:48.3,28:40.2
0271587ab2b6bc3dbca50509d968ea818b612c86,9854804,abcat0701002,gears 3,37:00.5,36:46.3
0271587ab2b6bc3dbca50509d968ea818b612c86,2467129,abcat0701002,gears 3,37:28.7,36:46.3
0273c9cce475aec8591a31259a815a5b2dbd21fb,2107458,abcat0701002,Xbox,34:55.4,34:43.5
0279005dd6d6cee81646c677ab33b6c648939b15,1511584,abcat0701002,grand theft auto,32:44.0,32:40.1
027dbf9559ae889763805e1a1f7d1d0c56f1440d,2375195,abcat0701002,Madden 12,26:57.3,26:48.1
027dc40659988214b8b31760cc9971f723065497,3559471,abcat0701002,Jurassic park,23:23.8,23:02.1
027ef5c66151336e5bc28ccc075eeb58b6e9d1e9,2173065,abcat0701002,Batman Arkham City,26:31.7,26:10.0
0283d9bd93499618f999e632259e2f9cdd98741c,1974315,abcat0701002,Wwe,11:59.4,11:20.9
02843e72ae8946d9dfae4678486b1f29612b3ca8,9254255,abcat0701002,hannah montana,30:23.0,30:16.1
02849549766b6d3580a4248ccb1e61902a4fd7e4,9854804,abcat0701002,gears of war 3,53:53.6,53:45.8
0286855db08e748b79c40e8635d9ebccf2a3a974,9713872,abcat0701002,ideos s7 slim,30:15.6,30:04.9
028a06407439999b059b431ade2b2dc3a12f7a4d,2953607,abcat0701002,forza,26:13.2,25:22.7
028b810e59bcad2236f3bd4aea86991d5efdb07c,9854804,abcat0701002,xbox,13:09.1,12:47.5
028c3805f0f5340c1cb06f30177ccaa10eb8bf76,3046066,abcat0701002,Rocksmith,39:57.7,38:53.9
028c3805f0f5340c1cb06f30177ccaa10eb8bf76,3046066,abcat0701002,String master,41:12.1,41:00.2
028f6d66100246087f6ef224372c5f7041cdf1a3,2945052,abcat0701002,Modern warfare 3,45:54.9,45:44.2
029271f5095a005fd4840237874699f7ef48305f,2541184,abcat0701002,Dead island,31:00.4,30:18.4
029379fed767985039eda9edee886ed37ae259a5,1228939,abcat0701002,Xbox 360 games,59:25.8,58:07.4
029687a772af3800d0c934e6139adfb369a44d75,3455398,abcat0701002,cabelas big hunter 2012,17:02.9,16:24.6
0297a5b42130cbf5eda6285fb27cffa87f05516f,9854804,abcat0701002,GEARS OF WAR 3,42:32.2,42:13.4
0297b44757688cd823292c2ad121554818f54073,2897073,abcat0701002,kinect games,49:46.6,49:03.6
0297b44757688cd823292c2ad121554818f54073,2856544,abcat0701002,kinect games,50:18.9,49:03.6
029d2bfd0753b7a71bf1a4952a9e25b7a5c8ec72,2945052,abcat0701002,call of duty modern warfare 3,57:43.9,57:17.8
029d2bfd0753b7a71bf1a4952a9e25b7a5c8ec72,2670133,abcat0701002,call of duty modern warfare 3,58:51.0,57:17.8
029e3e917c732d1d4ba4944a3712d5fdbd3bcda9,1092494,abcat0701002,driver,45:34.7,44:42.4
029e4f0031af83ebc4d195a37cc33a28f93ecdde,2541184,abcat0701002,dead island,09:51.3,09:39.9
02a20128b2fa2cad2cc4fbffaf0eaf443eee558c,2107458,abcat0701002,battlefield 3,14:07.2,13:22.9
02a3a28e508dce0c57a7bb82958025a8a8f942d9,2107458,abcat0701002,battlefield 3,02:31.8,01:47.8
02a4421e8f67bbc8c73bda1fbfb20f836f74ffbc,3046066,abcat0701002,rocksmith,17:25.4,17:05.2
02ab0b9d9d611dbd8ee1c372edf717ffbb4bc076,3244621,abcat0701002,lg revolution,10:05.8,05:08.3
02ab0b9d9d611dbd8ee1c372edf717ffbb4bc076,1208753,abcat0701002,ppower gig,46:25.9,46:01.5
02ae0124c356e029e5f48b6402315a71363d8312,9713872,abcat0701002,halo reach,45:26.4,45:02.3
02aee672634fc21821c9f7666e907ae54fe9a87d,2802508,abcat0701002,Just dance 3,50:01.3,49:04.8
02b0afd1483460db39ec2fb00ab36c255f99131c,2953607,abcat0701002,forza 4,40:10.7,39:51.5
02b2b40c1be690144e964c5b2341604cf37b4cd0,1182175,abcat0701002,Battfield,44:21.0,43:55.3
02b637c5955df5d49e158af87a82d6414ca7c672,2173065,abcat0701002,Batman,42:21.6,42:11.6
02b663515b6a16611ce492885963f72d408d474d,2807036,abcat0701002,NHL 12,52:32.7,52:20.5
02b8ace190abb10acc195aa2c0cbd581de077f11,9902347,abcat0701002,Game head sets,23:27.0,23:08.4
02b97ef20bceff6590cde62a9e6734d760275d06,2375195,abcat0701002,Madden 12,01:07.2,00:21.7
02b9d3c4b939a4095bdbd5d55b4c67a8dd4be84d,2541184,abcat0701002,dead island,06:56.5,06:43.2
02ba719be9ce460d5d8dc5b2db15e665dd722e5a,1580049,abcat0701002,q1,12:46.8,09:05.7
02baf7e104e9140d6be9d5352c69b981c135e4b2,2671044,abcat0701002,x-men,25:04.1,24:39.8
02bd865b61249251cdea1e735af0d8f969026ab4,2467183,abcat0701002,Gears of War 3 Epic Edition,09:52.3,09:39.3
02be82123834d9b9ed77fd38f519594e61bc83a8,9854804,abcat0701002,Gears of war,09:17.4,09:08.3
02bfc9d956258e1b88fde8dfaed6862e42791d8e,2755149,abcat0701002,Ace combat,22:07.9,21:27.2
02c1bde21a8b8514a374d256477741fdb9550152,2541184,abcat0701002,Dead island,02:26.6,02:02.0
02c354dbfc36403db8b303fff9f14f527ea656c4,2670133,abcat0701002,Call of duty mw3,44:41.1,43:40.5
02c3f9d414e40b2c50cefaa7e5927a7bc538e5c1,9291232,abcat0701002,Tekken 6,57:15.2,57:01.3
02c51f19c7149482ab917e35a940131eb8f04434,2833095,abcat0701002,Sonic genaration,41:30.1,40:54.1
02c999d1f1d0c40a3471e5014537677752171d3f,2095189,abcat0701002,Elder scrolls,12:36.1,12:13.5
02ca2039e9ae201b19974b30b4ac9667285993c8,1004622,abcat0701002,sniper,07:35.1,07:20.6
02cda4843763a005d2c00cdbf08cf7ff698ec38c,2670133,abcat0701002,Mw3,49:21.4,49:08.3
02cda4843763a005d2c00cdbf08cf7ff698ec38c,2107458,abcat0701002,Battlefield 3,51:33.6,51:11.8
02d13b4089ed27034af10be82e2f5bb634891a17,2670133,abcat0701002,Mw3,07:58.6,07:21.6
02d28383e26c0b71409f470c76b661530a01cb16,2704058,abcat0701002,FIFA,22:21.0,22:02.8
02d2e10e9c9e08aaa67404f6641406d7803a442e,2173065,abcat0701002,Arkham city,17:50.7,17:35.4
02d354280b55f8a67858a377a686a4df46cc9675,9902347,abcat0701002,Xbox,31:50.0,29:17.0
02d3e9c5271029d0a2672007d30fc908f152ec61,2541184,abcat0701002,Dead island,03:55.6,03:45.6
02d8487358cd79012fe81b7b2978adde76f674f3,2107458,abcat0701002,battlefield 3,59:11.4,56:31.9
02db77e94ae6eb1f474e4313706656dfc68bc508,2628429,abcat0701002,LaborDay_VideoGames_20110902,12:02.8,11:54.1
02dcf84c9e9a9b42396270dfc496161d5660a3a0,2467183,abcat0701002,Gears of war,56:43.5,56:07.2
02dcf84c9e9a9b42396270dfc496161d5660a3a0,2467129,abcat0701002,Gears of war,58:04.7,56:07.2
02deed2f52469fb99e0c632ff2062c5ecbb7c478,9843708,abcat0701002,harry potter,05:29.3,04:58.4
02df2189ae9263bad46daeaf9bd777f94f0c71fb,1251132,abcat0701002,deus ex xbox,34:34.6,34:25.2
02e0bbd5235238beacac0604e47362e0f7d7c77e,2467129,abcat0701002,gears of war 3 limited,32:42.5,32:06.7
02e154b839de2ee208328b43e2e2506fb4802ba7,2953607,abcat0701002,The office,28:41.1,26:40.3
02e19bfe5a131c62b9b8f484cadfad24e00a5e7f,2375195,abcat0701002,madden,02:30.1,01:05.0
02e309de6e59f77499ace6d84a102550062d301e,1228939,abcat0701002,rage,32:05.5,32:01.8
02e47b0d4d39f0c97e9e8a60fa3d5793b3816cee,1228939,abcat0701002,rage,29:32.6,28:37.8
02e49ebf58f80341cec769ab62afe9ea8d02751f,2633149,abcat0701002,Rocksmith,11:57.1,10:00.4
02e49ebf58f80341cec769ab62afe9ea8d02751f,3046066,abcat0701002,Rocksmith,13:24.8,10:00.4
